SampleID,histological_type,ANKS4B,MIA2,LRRC31,CLRN3,ARMC3,MS4A8B,TM4SF4,FOXA2,C10orf108,TOX3,ARHGEF38,VIL1,SERPINA4,EPS8L3,cg08839858,C1orf194,LOC285419,CCDC33,CCL15,CCDC108,C9orf171,ABCC6P1,FREM2,C2orf70,IYD,SLC6A20,RNF186,C4BPB,HGD,PCDP1,CDHR2,GJB1,CDHR5,PROM1,AQP2,SLC30A2,PPP1R9A,LOC100130933,TDGF1,DCDC2,GAL3ST1,BNC1,DNALI1,CLCA2,SLC3A1,PLCH1,HNF1A,SERPINB13,TP63,DSG3,GBP6,CALML3,DSC3,DNAH7,MIMAT0000266,CSTA,MIMAT0019731,GPR87,SOX15,GM2A,PLEKHB1,histological_type_y,PKP1,cg23889391,cg19691563,MIMAT0000728,cg17776267,cg25563233,cg09698548,cg03585419,cg08211306,MIMAT0000253,cg04006554,MIMAT0000088,MIMAT0000087,cg15961842,cg08345372,cg25379026,cg04076503,cg18115627,cg01814098,cg08273666,cg26082557,cg05963618,cg17900854,cg14114673,cg09644722,cg08967106,cg26058289,cg19908577
TCGA-JW-A5VG-01,0,0.0,0.3676183225479,0.0,0.0993070965988859,0.0,0.0,0.0,0.1763504928806133,0.084740296892717,0.0379895037621071,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0514840499306518,0.0,0.0,0.0,0.0,0.1206696622698942,0.1353663806407803,0.0,0.0,0.0416389970745015,0.140232615283807,0.1259562034209921,0.046476221002444,0.0,0.0380050618810867,0.0,0.0969594619186617,0.0,0.0,0.2141614683301343,0.3810581583198708,0.0,0.5362495273404716,0.0,0.938870783770572,0.5013783981897567,0.2753556767515402,0.1019862647530534,0.1436132733861226,0.4318896439801196,0.8175461483269193,0.8267834923268353,0.7230211981914565,0.3022459160297172,0.3352400539880455,0.8340210177729707,0.1812513233114546,0.8131695099401457,0.4801529457438159,0.5122054753128549,0.8527783962594231,0.7433249727887936,0.3013195858791582,0.3667999407670665,1,0.7389373348310813,0.016,0.0265,0.2741827966930503,0.0182,0.0254,0.0173,0.0156,0.0213,0.0590749545897393,0.0146,0.7470473442808365,0.909183636556714,0.023,0.0162,0.0164,0.0167,0.0353,0.0204,0.0175,0.0173,0.0285,0.2956,0.0243,0.019,0.0185,0.5629,0.0145
TCGA-VS-A9UR-01,1,0.0534580260244139,0.0,0.1280718428147487,0.0904759748199809,0.4990908478685434,0.2336632533728857,0.0749778571750259,0.2703614457831325,0.3847330150110788,0.6849818649243895,0.4766428770043562,0.0,0.0,0.0811988392037002,0.017,0.3578348147408369,0.1593065722533212,0.4385131761442441,0.0,0.4160701855767589,0.4999946470821245,0.3471122438879541,0.680669299898536,0.4423729859867893,0.409231494300274,0.6454572117578049,0.1793348529174219,0.3237038250470964,0.3985603598279654,0.3251332184783044,0.0865455427615903,0.3029265535797655,0.108182056491251,0.6797935607852843,0.4930212405995647,0.5487860528791081,0.9415786948176582,0.1682998894651815,0.3915762097555127,0.6356233111068073,0.3829980794501162,0.081383412090598,0.8099244669662491,0.2587519723446185,0.3197269400008224,0.5740252986176352,0.2095659915925662,0.1177874894005609,0.2142042424601528,0.3274557768373128,0.297450061018691,0.1355660856914151,0.1805472098706085,0.6104171077704849,0.6134729098948439,0.265494180297248,0.1688998106551889,0.4497678043194759,0.1311816762103071,0.2369314324507805,0.8394364409468806,0,0.6694673687901357,0.0119,0.0202,0.6612311763246845,0.4044,0.0227,0.0171,0.018,0.0145,0.5651598653292287,0.0116,0.6023615799611612,0.7564817590132369,0.0221,0.0143,0.0148,0.0142,0.014,0.0165,0.0179,0.0116,0.0202,0.0231,0.018,0.0155,0.014,0.9894,0.0183
TCGA-C5-A7CK-01,0,0.0386980472538936,0.0,0.0410128595535038,0.1299397672206874,0.0,0.0,0.0,0.0,0.2225655109280238,0.0,0.0653288843575246,0.0,0.0328341058548591,0.08255635308367,0.4276,0.0,0.067444938838652,0.0,0.0678858033077912,0.0,0.0802402389542539,0.0523235672572503,0.1454739817364835,0.0,0.2100700069712411,0.1912028286515023,0.0379507152215661,0.0613891391596363,0.1177484487343642,0.0,0.1853680936414281,0.1752410127038471,0.1752654171308736,0.2063009091769364,0.0,0.1884388649338312,0.2022752719129878,0.0449472833942692,0.1622045356032869,0.1143882171743721,0.1743381454288156,0.9351882027049048,0.352328138445358,0.7616491092531606,0.1020109388493646,0.2487669440343577,0.4336139567907495,0.700737068684365,0.9915713693191918,0.8849851908214533,0.7652957087089016,0.7433639694067743,0.932379922284982,0.248454372221046,0.7339560170418677,0.6476021652663732,0.2558942562705906,0.8231416393651197,0.8381808717050778,0.383528513238289,0.2338008504156882,1,0.9455486367679812,0.6014,0.3414,0.3586142277690438,0.6598,0.5201,0.5202,0.5235,0.0797,0.4378945046696578,0.5315,0.3918459806550145,0.4719141723021487,0.6282,0.5372,0.4054,0.5407,0.1387,0.1588,0.3575,0.2547,0.644,0.5743,0.7206,0.2472,0.4777,0.7282,0.0109
TCGA-Q1-A73O-01,0,0.0420105781372961,0.1023727953305418,0.0782434974882169,0.0,0.1271081265693697,0.2934386795592192,0.0344602404935973,0.5307075575027382,0.0839288872244587,0.3522707734630216,0.0709209997837303,0.0354276630552211,0.0626402378900457,0.2400523496370479,0.3276,0.10853889943074,0.0,0.1689653259361997,0.0415828849881347,0.1059613086247882,0.0,0.0568024349203207,0.0730903029424554,0.0996110871041422,0.0450774200516461,0.2790441895326859,0.0411992749071199,0.3302645589319354,0.3845579303325782,0.2002383909611763,0.0699018359195626,0.2233534552662402,0.152131528933744,0.6188881690530438,0.0832293138842753,0.1230431097907373,0.385556621880998,0.2262031289856304,0.0,0.1962851266727535,0.0741387390533251,0.9814160013035684,0.4507282404308888,0.9747867248931168,0.089386026236789,0.3981848074084015,0.3016983917683785,0.8462070315047941,0.9946376725721396,0.9299975475245718,0.8433282662841401,0.7696217915383673,0.92510248501115,0.1966017361846284,0.7949622433611836,0.7596158776434051,0.3444020646511998,0.8641814307070835,0.838408026122758,0.8330787508486084,0.2256986312961434,1,0.8380419326143277,0.0129,0.0378,0.4273576310583299,0.3843,0.0314,0.013,0.0179,0.318,0.5775518590991098,0.0166,0.3150449031070617,0.3995192694805749,0.3388,0.0132,0.0167,0.0148,0.0195,0.0152,0.0154,0.0125,0.0878,0.0197,0.0206,0.0263,0.015,0.8708,0.01
TCGA-ZJ-AAXF-01,0,0.0,0.2020936429387133,0.0,0.0,0.0,0.0,0.0,0.0,0.0771463346128639,0.1006230606112707,0.2460376309203818,0.0,0.0954199954968594,0.0999032669750201,0.2986,0.1590632178168381,0.0,0.1363661581137309,0.0,0.0973982479872867,0.0,0.1520587944174997,0.554419118712857,0.0,0.0728151050104568,0.129757870038454,0.0,0.0,0.0,0.0742818221883889,0.1631360521231339,0.1542235582239186,0.0607510321777311,0.1945522176201256,0.0,0.1753541261163936,0.6031869801663468,0.1692776974747045,0.1736496020510739,0.2149978326831382,0.1129356845519789,0.7852289392211179,0.3768684067947859,0.8338712951020382,0.1665912735946046,0.2473409609448396,0.3686761109420607,0.8627421564151065,0.8124000118504474,0.89980694616502,0.8004795855011027,0.825946981869599,0.9366061771421704,0.3475968663984755,0.6859217818219288,0.8691683941429399,0.2924271759315225,0.7689812016921659,0.7139463347688231,0.517587406653089,0.4069725624590128,1,0.8910063697576115,0.404,0.1079,0.3757882906445171,0.0206,0.0302,0.1673,0.0406,0.2039,0.2034593368625958,0.103,0.3190683382522299,0.5070177525949358,0.0325,0.431,0.4344,0.0197,0.4756,0.2386,0.4466,0.0143,0.0157,0.0213,0.0159,0.0213,0.2766,0.6534,0.0127
TCGA-C5-A1BE-01,0,0.0342233853699602,0.0,0.0,0.0338752773877994,0.0359812589592372,0.0,0.0,0.0,0.1171966836230481,0.0549046578079073,0.0577748941823462,0.0,0.0,0.0,0.0242,0.1470588235294117,0.1069486308470089,0.0,0.0,0.0,0.120611945571531,0.0,0.2826224815190607,0.0,0.0899977417106051,0.1199651306784853,0.0,0.0,0.0,0.0,0.0581013524636325,0.0,0.1073055246084278,0.2157784782023191,0.0385817592869595,0.1945481807090903,0.0670385476647472,0.0,0.0,0.0845345802322257,0.0343677347619528,0.8815056216392374,0.2317461835102144,0.8815152844431932,0.1077353291935682,0.2439773184807408,0.3112215572911383,0.8702237296979976,0.967455708953013,0.9322173522069134,0.8971888582011261,0.8903820647505976,0.9188866188625834,0.1192674147787423,0.7815275713780336,0.8189409532739034,0.623854728914113,0.8067925188460193,0.7827078699540959,0.7491301765105229,0.1698610141524402,1,0.9171736716685388,0.1305,0.0339,0.2166575890350324,0.5993,0.022,0.2679,0.0171,0.2963,0.6261275765452685,0.019,0.5074443263559953,0.4043564892705322,0.3497,0.0383,0.025,0.0174,0.4382,0.268,0.0171,0.0171,0.0262,0.2642,0.0204,0.1066,0.0172,0.9872,0.0247
TCGA-Q1-A73Q-01,0,0.0,0.0662860043141733,0.1799076750004848,0.0819709252298356,0.0,0.0496686537931296,0.067929683395133,0.0457743702081051,0.0941443268940694,0.3497981807612638,0.0806994778632557,0.2716223724418927,0.1440306213557558,0.0424649850836049,0.5501,0.216398681713772,0.1443312122227006,0.0,0.0819701827799214,0.1188584336953809,0.0,0.0646342670493912,0.1093636758950572,0.0,0.0,0.0983510395620152,0.0468797673959473,0.0427881071340814,0.1522620571916346,0.0,0.126227051005467,0.0427884576006028,0.1519676911986368,0.3010547617141151,0.0538906712607157,0.1356808255026681,0.1206813819577735,0.055522489584219,0.0,0.2435234116334191,0.0480045578600112,0.557593286622128,0.1608981100806323,0.8680280482135958,0.1240860303491384,0.4596614548382767,0.3120668086688981,0.5802948274737459,0.9103661788232504,0.9169868509586664,0.7577236816751236,0.7441761272341645,0.9015142410767936,0.196390006351895,0.9017411550273556,0.8028259802664832,0.579836966857125,0.7999936384745062,0.732260659694288,0.5610997963340123,0.2699435171669734,1,1.0,0.5096,0.0213,0.1552819959856651,0.4826,0.3744,0.6479,0.6838,0.5696,0.4513868978709583,0.0268,0.2681611239668633,0.3728111721238589,0.7821,0.0129,0.014,0.4401,0.0337,0.017,0.0138,0.014,0.0129,0.8462,0.0183,0.0174,0.0132,0.9879,0.4683
TCGA-ZJ-AAXB-01,1,0.0,0.0,0.1539170238764862,0.0,0.0,0.2460328779105698,0.0,0.5933318729463307,0.4572397507515942,0.4267760502378437,0.7728705162665678,0.1224727598234404,0.0,0.0,0.6195,0.1000399480675122,0.159753121860198,0.1111456310679611,0.0,0.5480621478572648,0.0,0.0,0.4261124800695753,0.7621581579109821,0.0,0.4527960633513654,0.1424251126227183,0.2598738635432877,0.2728996355756919,0.0,0.0,0.0,0.0,0.8235221325258231,0.4385322425905485,0.1478063272395391,0.6508917146513116,0.2128326672901964,0.4285674760907859,0.6669894585396895,0.0920485559118936,0.0,0.4995697485419255,0.06558332296693,0.2311222601472221,0.3565796537377533,0.2372902367830858,0.2069532320135672,0.2748489067962316,0.3146148670318129,0.071488213758109,0.6859578495930447,0.4915474902856227,0.0,0.6068800974799338,0.423567415524579,0.4442571487946178,0.3495181144438437,0.7111447636174342,0.0396512219959264,0.7523005648283303,0,0.7458135563506029,0.0129,0.019,0.7291461080760548,0.0176,0.0291,0.0192,0.0212,0.5324,0.5992813919073894,0.0165,0.449695956179162,0.425949190645962,0.0252,0.0162,0.016,0.5941,0.0145,0.0213,0.0167,0.0136,0.0179,0.0286,0.0159,0.0132,0.0186,0.9891,0.0158
TCGA-EK-A2RJ-01,0,0.0,0.0,0.0,0.0,0.0413880684605986,0.0,0.0,0.0,0.1071580896503656,0.0,0.680075385423425,0.0587245732629564,0.0334008804416183,0.0,0.0276,0.0,0.3619284563736982,0.0,0.473506874626379,0.0565004399732076,0.0,0.280782935761655,0.0,0.0,0.2664094180486416,0.0619989571791696,0.0,0.381849455319846,0.1944991628090219,0.0430906686966625,0.0892487372096448,0.0,0.1941231404417065,0.0,0.1062648936938423,0.0708717881855518,0.7414327415227127,0.261839979593572,0.0,0.6144942773612225,0.2421087453938964,0.8936288088642661,0.1629298530770946,0.7210564565233047,0.1577497224164165,0.3296537377533217,0.1769843684845206,0.523827538973322,0.388287314096107,0.5899398200260338,0.4307634116228117,0.1709621440966643,0.4057204662901094,0.3026148634342578,0.4985246901219868,0.5155765864092179,0.3742785377555372,0.6935891726836096,0.6787374000283943,0.5445307196198235,0.2314738423134691,1,0.6657403138777603,0.0155,0.2905,0.6063430809296748,0.0181,0.0206,0.018,0.0161,0.0195,0.3139780629884281,0.0157,0.4513502479101541,0.3700796145847715,0.1538,0.0154,0.0161,0.0126,0.0201,0.0202,0.0206,0.0183,0.0236,0.0215,0.0184,0.0371,0.0223,0.989,0.0137
TCGA-EK-A2R9-01,0,0.0421844402554858,0.0,0.044707799134938,0.0417553552828223,0.2166956889833851,0.0,0.0,0.0,0.3216927254002434,0.375211848795225,0.0,0.0,0.0628653949176624,0.0,0.0214,0.1859682412863278,0.1291325773886417,0.3500471567267684,0.073338405521439,0.2238347276762847,0.3967261554273235,0.374554587746214,0.0417632990288447,0.5026730045064509,0.0,0.2570227465293619,0.0,0.0,0.0664581896976263,0.2737188989943507,0.0701530943778753,0.0,0.125114686414575,0.6755352060388565,0.192093834139699,0.49231213388342,0.5823836372360844,0.1811389337641357,0.1222251939021128,0.2870080882420754,0.4190290655468053,0.6629297702460485,0.2412037479682569,0.6163863372987554,0.1648394127565078,0.5126409206817877,0.2552997261385535,0.4849651033852977,0.8369896901108017,0.5527439427001124,0.2251482647140685,0.6638776738397537,0.8340610770607166,0.3966440821511751,0.8783937043893815,0.4291197562244083,0.6196863568522177,0.8659388021247495,0.4342151341630779,0.5542897148676171,0.3188106873135749,1,0.6794927569168036,0.6593,0.0226,0.5855742122620817,0.0144,0.019,0.4697,0.3607,0.5077,0.4480730113571276,0.6846,0.5760484892463853,0.5435652213389799,0.03,0.0133,0.4816,0.014,0.0173,0.0165,0.0173,0.0153,0.0195,0.0213,0.0175,0.2927,0.017,0.5386,0.4486
TCGA-ZJ-A8QQ-01,0,0.0,0.0661464281182591,0.0,0.0,0.1603859807779263,0.3117126367932153,0.0678020806749433,0.2120481927710843,0.0,0.1364920295728637,0.0,0.0,0.0404739167229559,0.1182337687674261,0.512,0.2529511634874663,0.0,0.0,0.0472166367769867,0.2841964250535191,0.1290160266361193,0.0,0.0,0.0,0.0,0.3672929023007235,0.0467810542563311,0.0739864034728478,0.1885813716799632,0.201981249248768,0.1044108855561042,0.0426983593935571,0.0427043056556786,0.4173842782998609,0.0,0.0841241606675545,0.1454034708893154,0.1545893206360003,0.0480766570445721,0.1111418531942561,0.0479034762871819,0.904888381945576,0.2844679223635146,0.8450146329965889,0.1686309988896656,0.2124547040665682,0.3737701592453595,0.7173830800339183,0.8895834567754932,0.8588128761248371,0.4721133877149036,0.6872199077996366,0.9342493557131222,0.3250052932458183,0.8231977063239098,0.8209553248998308,0.3982005858054783,0.8487785871051878,0.8124367043679901,0.7688603190767143,0.4063167692665694,1,0.9100961632112408,0.0126,0.5867,0.4204456475996538,0.6611,0.6546,0.6792,0.6289,0.4572,0.3203696093644439,0.0144,0.3542483435262469,0.530787192069393,0.6595,0.0099,0.6613,0.5901,0.5861,0.0183,0.0238,0.2573,0.0134,0.6788,0.0855,0.2418,0.512,0.8006,0.0102
TCGA-EK-A2RO-01,0,0.0947182518621547,0.0,0.1322710786120216,0.0,0.1786748506392927,0.0,0.0,0.1798203723986856,0.1418822623765981,0.0847477054830971,0.1599005159576111,0.0798762231070778,0.0,0.0,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.1280683955260813,0.4610722568488187,0.0,0.0,0.1329189206804406,0.0,0.0,0.2716766801273843,0.0,0.0,0.1117135859905478,0.0847942198047054,0.3909897581108918,0.0,0.2343425500805573,0.2758417306461932,0.1449600374117847,0.0,0.1712825904508941,0.1499223509735993,0.8720873390907611,0.4403862701979156,0.7595147213838166,0.1341859604391989,0.1144057844584619,0.2093067811700532,0.8661209314460896,0.9131065947739528,0.8850040560170541,0.8313743122015972,0.8018276472547313,0.9310579657893684,0.1727186110522972,0.9306387376222982,0.8700473926706175,0.3573057025441875,0.9056585769267472,0.8456485731863137,0.4492320095044129,0.0653889276723573,1,0.8902661532767565,0.0173,0.5949,0.3573655133472623,0.5142,0.0199,0.5764,0.3435,0.0191,0.5073823335420125,0.0129,0.4196888058091315,0.41687569010294,0.0192,0.416,0.0265,0.4184,0.4837,0.5182,0.4338,0.592,0.0302,0.0231,0.0155,0.2523,0.0238,0.5028,0.014
TCGA-EA-A44S-01,0,0.0841584158415841,0.0,0.0,0.048177165889226,0.0511722771134179,0.0,0.0,0.0,0.0553318977623818,0.0,0.0,0.0410454671728863,0.0,0.0,0.0224,0.0,0.0,0.1638613037447988,0.0,0.0,0.0,0.0,0.1337875054355703,0.1135502191493302,0.0,0.2087026657107475,0.0,0.0,0.0436570471781739,0.0532773748948275,0.0796835876242213,0.0435665784796337,0.1003506127531293,0.1074997998209307,0.0,0.0,0.3308741202815099,0.0565321826375308,0.0848189170993535,0.1129771555580149,0.1554083236080607,0.8743522893922112,0.287025528253179,0.8575132417161526,0.2013817493934284,0.0771456851429338,0.2374254770035274,0.7678168416933011,0.9010932037684424,0.9400904271709124,0.8004653121230937,0.8967916844387055,0.987508178771248,0.0563095490154562,0.8441357002368453,0.7506793926120175,0.6052780982041466,0.8792025827793505,0.6382092660072878,0.7358918873048201,0.2705146918829726,1,0.9228421715614022,0.0152,0.1648,0.4746349011749094,0.0178,0.0871,0.0175,0.2567,0.0218,0.4156368351899819,0.019,0.379485531766621,0.5249308340555978,0.022,0.0253,0.1321,0.0225,0.0186,0.0328,0.0202,0.0156,0.0494,0.0986,0.0235,0.0308,0.0215,0.5584,0.0186
TCGA-FU-A57G-01,1,0.2011127175564137,0.7473670853952543,0.4995538918090656,0.1113898827045876,0.7117939639994998,0.7019785694591024,0.8271883866512544,0.3163373493975903,0.5907582519322992,0.8533310408632787,0.6804306855748138,0.4258727659968515,0.2524165560291617,0.1665921524317382,0.0185,0.5347648057525217,0.6873833787857041,0.1644715672676837,0.1113888737930909,0.7011465570454813,0.4682625499159591,0.1142853607839255,0.879565879112915,0.5061670473486017,0.7718047659724881,0.5136218470963958,0.2569861981082973,0.0437873699729707,0.852440986243803,0.8068832885932931,0.1065509144941474,0.7922253438065673,0.0437938265941411,0.8960670272316327,0.5457049423852606,0.6739245834769084,0.9006717850287909,0.5494005611767707,0.5009176342558863,0.8624814394673013,0.5490383466730379,0.100195535277823,0.8407989928928832,0.0,0.4817123822839989,0.6465575090591866,0.5367571649141787,0.0,0.139324228239616,0.0,0.2270537606782709,0.0539705169180071,0.1762408364379281,0.5915413931822994,0.0181010824989807,0.1007552062350295,0.3087797936483182,0.25852444416171,0.0844257252378022,0.1350984385607605,0.713048169067716,0,0.2774837834152549,0.0159,0.0181,0.7238231308001353,0.0194,0.0277,0.0155,0.018,0.0165,0.9014217213625696,0.0186,0.4965458721584868,0.6443610580101555,0.0207,0.0161,0.0176,0.0138,0.0185,0.0185,0.0145,0.0163,0.021,0.0234,0.016,0.0139,0.0175,0.9892,0.015
TCGA-MA-AA3Y-01,0,0.0424955619406672,0.0,0.0,0.0420633123499841,0.0,0.044154140163724,0.100033026586402,0.1500898138006571,0.0483100833255313,0.0898157017823954,0.0,0.1184754761243325,0.0632846528311555,0.0662580576984043,0.4016,0.0463797063817037,0.0,0.0,0.0420629313624259,0.0,0.0,0.0,0.1390871865487752,0.0573368726464596,0.0,0.1085755719220491,0.0,0.089851748709968,0.0669014084507042,0.0465162867102047,0.0706209549554232,0.2104612209126129,0.0898649977062717,0.0593330761335594,0.0,0.0,0.0814839251439539,0.1631770257631154,0.0,0.1011721956303203,0.0749014454664914,0.9342512628320028,0.2366223667017241,0.9023812173867498,0.0,0.1569420212052073,0.2388229592814236,0.7779923031765703,0.9038188066599514,0.8099897499103902,0.7516646327103005,0.705946280726151,0.8672168142183765,0.0491636671607029,0.7874742522297171,0.6963426336260887,0.2804330494415382,0.8119294506822736,0.785376934361838,0.6970468431771895,0.1833682384548666,1,0.8094851599581843,0.5551,0.1155,0.3170181456808261,0.0262,0.0294,0.1238,0.0142,0.3548,0.3236767333347969,0.5163,0.2808383588916765,0.3720833126658742,0.2353,0.0558,0.0224,0.0489,0.5193,0.0212,0.0939,0.02,0.0218,0.0348,0.1487,0.0441,0.0263,0.671,0.0663
TCGA-EK-A3GJ-01,0,0.0,0.0,0.0700971740015904,0.0,0.0,0.0,0.0304895440829868,0.0,0.0751906292586004,0.033257190577948,0.0,0.0557767694539617,0.0,0.0,0.5129,0.0405672625586737,0.0,0.0,0.0654674564788145,0.0,0.0,0.0,0.0367988114219452,0.0,0.0,0.033093267288014,0.0,0.0592022278646899,0.0,0.0,0.0351935123333246,0.080457698891792,0.0332754440002621,0.0,0.0,0.03782933030351,0.1201715451055662,0.1480422583113681,0.0666599035331224,0.0666611330917005,0.0373266680756825,0.9322388789310738,0.1472894158141313,0.917996294283638,0.1665501501007525,0.2979717487585558,0.249101216034982,0.8359793881677646,0.8521286366060319,0.8064682467316048,0.7306970404150698,0.7868991346721279,0.8803095247633165,0.0765191615498623,0.8857141123882406,0.6585530219236884,0.3964369282967168,0.7649893444447979,0.7590743457479532,0.5771384928716905,0.1215121321740602,1,0.8568914803680304,0.6584,0.0443,0.4647331327658624,0.7771,0.4424,0.6826,0.6743,0.4186,0.3146988939738544,0.3171,0.0,0.0,0.8568,0.1852,0.0129,0.6578,0.5084,0.0704,0.5165,0.0168,0.0177,0.4493,0.8287,0.3309,0.606,0.5216,0.675
TCGA-VS-A950-01,0,0.0532018081660291,0.0,0.0964660472874682,0.0,0.0,0.0,0.0,0.0509441401971522,0.0,0.0814399986900171,0.0,0.0767586504923295,0.0772288604725192,0.0472609922044562,0.4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0719340789864396,0.0,0.0717822087783196,0.0,0.0,0.0,0.0476206077483823,0.0816425358678879,0.0582355062302175,0.1139846992262972,0.0814733514075797,0.1077724621534832,0.1148591103314237,0.0,0.054145673654507,0.0581214011516314,0.0617932148626817,0.0,0.0917374503131081,0.0534262058572176,0.9290858725761776,0.2848663033432131,0.8457348252224413,0.1480281284697948,0.243063011676285,0.1848959213803518,0.7102667797273498,0.8118445221307105,0.864805719927306,0.3441811006201783,0.8026631765303918,0.8400098812909774,0.0,0.7399947331877597,0.8516909734176196,0.3093365571799588,0.9263653424091096,0.8187402394586152,0.8199465376782078,0.1805546741130926,1,0.871293236109578,0.4972,0.5988,0.6879883073688289,0.0377,0.5661,0.4607,0.516,0.4484,0.0747247930851706,0.1532,0.237378276779713,0.3595264997063263,0.6098,0.4375,0.4446,0.5902,0.0229,0.0158,0.0163,0.5673,0.6262,0.2231,0.015,0.1705,0.0873,0.5779,0.0142
TCGA-C5-A1BI-01,0,0.0669735180542083,0.0,0.0,0.0662922874869797,0.0,0.0391625545508999,0.0912059207662168,0.0,0.1033611085104391,0.0,0.0,0.0766737660894527,0.0319800619570027,0.0,0.3088,0.041136522520723,0.0656906368116358,0.0,0.1100574244153397,0.0961242957145296,0.0440973374586487,0.0509625853706819,0.0,0.0508549910488301,0.0718626960047915,0.1959036694257967,0.0,0.0,0.1154831084408549,0.0412576625666092,0.0356873651651807,0.0599480706697573,0.0599564191624615,0.0532767493830845,0.1024995615709171,0.068161710608417,0.140654990403071,0.1056032650284839,0.2217631489149782,0.2040413542502467,0.0672560028670409,0.9535522242137854,0.3594432227427733,0.9466599448725588,0.1588682814491919,0.2401858810897865,0.2356222740643067,0.9475181005805232,0.8835101025063696,0.9694006527357676,0.8621762619450332,0.8271389257313804,0.9876684159222316,0.2725280542028372,0.7724912204976759,0.9397959258418244,0.6354123039927595,0.8816120105601324,0.831697506033789,0.773485234215886,0.3026591356222631,1,0.936114123200592,0.4781,0.0911,0.4579271138278236,0.1906,0.0344,0.0437,0.161,0.0617,0.3401563571902164,0.0582,0.5563041041874699,0.3965333555258481,0.2589,0.0162,0.5899,0.3219,0.0192,0.0244,0.0161,0.0268,0.0478,0.0323,0.2655,0.0337,0.0233,0.749,0.0238
TCGA-C5-A1MK-01,0,0.0419190717593016,0.0,0.0780883294218049,0.0414926860196549,0.0,0.0,0.1273775389188296,0.0,0.1372010527520311,0.0,0.0707665214570395,0.0,0.0,0.0,0.4507,0.0,0.073058705325104,0.0,0.0,0.0,0.0,0.0,0.1537360487027105,0.0,0.1294981688218602,0.0883790653718308,0.0,0.0,0.0375997242194425,0.0,0.0939879915785096,0.0,0.1390163182384166,0.058612431484164,0.0,0.539771086918055,0.0457953454894433,0.1152963183402771,0.0422480655900987,0.3483108762415958,0.073991711311028,0.8057519960892945,0.3779281002007839,0.8823074958916307,0.1935682855615413,0.2782680177157428,0.1743922642593907,0.886621877242189,0.8162143745926409,0.9017689265074862,0.7646890901435188,0.8972532705420425,0.8587910106958299,0.3122803302985391,0.7226559243911377,0.850980449607747,0.728241328651104,0.920202614586978,0.6968624296057924,0.6565894433129669,0.4163334814156671,1,0.8744553889707743,0.5051,0.1557,0.4493675646934251,0.1309,0.0221,0.4626,0.0177,0.4219,0.4962780514406624,0.3139,0.5198194501163511,0.3702470459362961,0.0425,0.03,0.0206,0.0218,0.0264,0.0292,0.0188,0.0166,0.6209,0.0249,0.0195,0.0221,0.0172,0.9583,0.0628
TCGA-C5-A1BQ-01,0,0.0663787265972438,0.0,0.0,0.0657035460350527,0.0697882493289591,0.0,0.2837584255325537,0.0,0.0424221618866315,0.0333881888667829,0.0,0.0559774053153069,0.0563203130459087,0.0801177053951015,0.0176,0.0,0.0,0.0452482662968099,0.0,0.0535585295701396,0.0,0.0,0.0,0.0,0.0400404528361169,0.1611728475526298,0.0365956530322881,0.0594151855188795,0.0595390524967989,0.0726591610240795,0.0853932194872594,0.0,0.0334065141883478,0.1249626939007257,0.0,0.06755636681971,0.0725167946257197,0.0770980358813026,0.0,0.1288400704608545,0.0374736958179796,0.9429281407854,0.190545622589795,0.867707235312989,0.1721593946621704,0.5258522345993826,0.3143771624347747,0.8609940643141347,0.8306126681282219,0.975871414826786,0.8527629691480935,0.8041122063231454,0.9492382058780328,0.2710988778318865,0.8365425388379901,0.7317662742914907,0.4615384097930277,0.7929641528038424,0.6278358809332261,0.7526943312966734,0.4914323792600114,1,0.9178229843710431,0.0149,0.0264,0.4049033603987111,0.4774,0.5888,0.5249,0.4657,0.0171,0.2445481987763074,0.0154,0.1651048047485726,0.1468551480515225,0.0194,0.0341,0.0125,0.0151,0.0176,0.0184,0.5305,0.0156,0.6872,0.0221,0.015,0.019,0.0164,0.9879,0.0745
